Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
19-03-2022,M.G. Road,Trinity Circle,50085,40.1566063,1.5,100,100,3,150.17,45.22893137,97.04856422,90.75038885,106,Clear,No
19-03-2022,M.G. Road,Anil Kumble Circle,24185,45.25627672,1.368354463,77.49587894,100,1,98.37,42.4894631,60.98624223,95.43463832,100,Clear,No
19-03-2022,Hebbal,Ballari Road,9851,50.05261343,1.004036162,36.6198113,54.06040304,1,69.702,22.68734642,82.62155658,81.86524132,210,Windy,No
20-03-2022,Indiranagar,100 Feet Road,52168,37.33285041,1.5,100,100,1,154.336,12.80137485,68.03404864,59.30042159,92,Clear,No
20-03-2022,Indiranagar,CMH Road,12426,64.87806565,1.177657681,44.10879882,65.40679407,0,74.852,54.87836255,98.14288895,91.98122479,197,Clear,No
20-03-2022,Koramangala,Sarjapur Road,57861,35.92511309,1.5,100,100,0,165.722,67.45973133,71.02918548,89.8274277,94,Windy,No
20-03-2022,M.G. Road,Trinity Circle,48292,51.79637233,1.5,100,100,7,146.584,21.87627569,79.35963001,85.09312134,91,Clear,No
20-03-2022,M.G. Road,Anil Kumble Circle,37416,23.72714476,1.5,100,100,3,124.832,33.0811775,78.46636723,60.24106235,94,Fog,No
20-03-2022,Jayanagar,South End Circle,36564,20,1.5,100,100,2,123.128,47.97120643,98.35203817,60.30087021,105,Clear,No
20-03-2022,Hebbal,Hebbal Flyover,10245,32.57499163,1.281336382,28.19957128,52.90759437,0,70.49,52.94201986,76.4783872,82.68997547,191,Clear,No
21-03-2022,Indiranagar,100 Feet Road,35484,33.53368226,1.5,100,100,3,120.968,32.31588532,62.0508133,69.7834957,90,Rain,No
21-03-2022,Indiranagar,CMH Road,23109,50.4189282,1.293687336,82.17964649,100,2,96.218,13.21510226,64.46412798,59.35725157,100,Clear,No
21-03-2022,Koramangala,Sarjapur Road,16696,64.90029514,1.339990307,65.57315435,83.56157307,0,83.392,23.01311981,60.19199299,75.45568462,102,Clear,No
21-03-2022,M.G. Road,Trinity Circle,48182,40.0691572,1.5,100,100,0,146.364,42.37744603,72.5390116,83.253872,111,Clear,No
21-03-2022,M.G. Road,Anil Kumble Circle,45933,31.50738115,1.5,100,100,0,141.866,28.93283739,61.86543602,71.61738692,111,Rain,No
21-03-2022,Jayanagar,Jayanagar 4th Block,25978,32.74277368,1.5,79.55898409,100,3,101.956,50.65327644,79.34721783,86.44170736,98,Clear,No
21-03-2022,Jayanagar,South End Circle,8704,44.02514774,1.074565539,33.94874223,41.77468989,1,67.408,50.68297399,98.34790965,51.07199333,218,Clear,No
21-03-2022,Yeshwanthpur,Yeshwanthpur Circle,18850,62.3899181,1.341606212,68.26433204,89.89665544,1,87.7,49.02627853,98.27553771,93.95310023,97,Clear,No
21-03-2022,Yeshwanthpur,Tumkur Road,18420,57.99588478,1.037138035,61.73601189,89.23447881,0,86.84,68.47536479,84.63170208,81.68942098,101,Overcast,No
22-03-2022,Indiranagar,100 Feet Road,37476,23.6893137,1.5,100,100,1,124.952,72.13122935,82.65562883,84.07675001,95,Clear,No
22-03-2022,Indiranagar,CMH Road,32927,22.97831633,1.5,100,100,3,115.854,62.07056966,94.25496393,65.50081779,97,Overcast,Yes
22-03-2022,Whitefield,Marathahalli Bridge,18542,63.68527188,1.215979291,55.75835838,92.01716622,0,87.084,73.08323854,70.43340651,93.39142511,104,Fog,Yes
22-03-2022,Koramangala,Sarjapur Road,26933,22.3636593,1.5,87.22342303,100,1,103.866,69.21869047,92.49609936,73.82416039,112,Clear,No
22-03-2022,Hebbal,Hebbal Flyover,19040,61.29318517,1.178386108,59.6388203,96.27356383,0,88.08,53.88413955,66.95195429,53.19130174,95,Overcast,Yes
22-03-2022,Hebbal,Ballari Road,28149,34.74280928,1.5,83.97504856,100,2,106.298,28.65850843,73.79495135,82.45222336,114,Overcast,No
22-03-2022,Yeshwanthpur,Yeshwanthpur Circle,6193,44.22517226,1.383890735,28.22317949,33.51182521,1,62.386,68.54585051,87.59964785,93.48796248,213,Fog,No
22-03-2022,Yeshwanthpur,Tumkur Road,13674,48.38583091,1.208248986,43.40665673,72.96928121,0,77.348,64.4982075,94.21664619,71.78032487,195,Overcast,No
23-03-2022,Indiranagar,100 Feet Road,53125,20,1.5,100,100,3,156.25,39.44775659,93.31372371,50.96158517,90,Fog,No
23-03-2022,Indiranagar,CMH Road,34618,40.96572345,1.5,100,100,2,119.236,42.98755016,61.07082343,54.5968968,106,Overcast,No
23-03-2022,Whitefield,Marathahalli Bridge,24376,43.18441078,1.396603075,81.87730922,100,1,98.752,69.92667326,66.69691791,63.27678028,98,Clear,No
23-03-2022,Whitefield,ITPL Main Road,14059,52.3992076,1.262565254,40.1476725,65.85480285,0,78.118,75.09893482,82.07003532,89.81728877,193,Clear,No
23-03-2022,Electronic City,Hosur Road,20339,44.39845501,1.102936795,63.19333573,100,0,90.678,19.04287425,94.29659387,77.91382622,112,Clear,No
23-03-2022,Electronic City,Silk Board Junction,17349,30.03011011,1.121102148,57.04327489,84.26259387,0,84.698,65.9962934,93.37022014,65.20912388,99,Clear,No
23-03-2022,M.G. Road,Trinity Circle,43133,56.48706294,1.5,100,100,3,136.266,66.2050889,75.9855393,59.44569282,108,Clear,Yes
23-03-2022,M.G. Road,Anil Kumble Circle,32649,47.45913849,1.5,100,100,3,115.298,12.08465511,97.34097251,76.33748749,101,Clear,No
23-03-2022,Hebbal,Hebbal Flyover,21277,37.91511898,1.118150802,61.35111027,100,0,92.554,10.66907303,69.4852641,61.75143936,98,Overcast,No
23-03-2022,Hebbal,Ballari Road,29613,20.89735472,1.5,98.5422669,100,1,109.226,57.86114855,69.13673827,71.15072231,102,Clear,No
24-03-2022,Indiranagar,100 Feet Road,30316,33.39961326,1.5,100,100,2,110.632,12.83071818,95.71173426,99.91515779,89,Clear,No
24-03-2022,Indiranagar,CMH Road,46720,51.00907992,1.5,100,100,3,143.44,55.07596137,84.51419096,85.95982803,104,Rain,No
24-03-2022,Whitefield,Marathahalli Bridge,10060,58.63048321,1.388819586,30.76290002,49.24133243,0,70.12,14.93740067,90.91217971,62.48405322,204,Clear,No
24-03-2022,Whitefield,ITPL Main Road,15482,40.02947513,1.388903921,52.77698973,76.14261732,1,80.964,32.06670399,97.64878115,92.47588331,112,Fog,No
24-03-2022,Koramangala,Sony World Junction,63722,28.39158803,1.5,100,100,1,177.444,54.2031497,63.42656776,97.34336987,94,Clear,No
24-03-2022,M.G. Road,Trinity Circle,22852,48.72081479,1.390858133,82.10495213,100,1,95.704,18.5437637,67.57335014,60.57602589,102,Clear,Yes
24-03-2022,M.G. Road,Anil Kumble Circle,36932,28.1500385,1.5,100,100,3,123.864,33.81576691,72.72530125,97.82638745,109,Clear,No
24-03-2022,Jayanagar,South End Circle,34475,32.92838311,1.5,100,100,0,118.95,32.31962663,99.71257849,83.92133335,107,Clear,No
24-03-2022,Hebbal,Hebbal Flyover,20640,31.84561734,1.13124139,75.2069003,100,1,91.28,43.71776257,62.23352884,98.88617559,109,Clear,No
24-03-2022,Yeshwanthpur,Yeshwanthpur Circle,22701,51.64453384,1.321196807,83.2564685,100,3,95.402,79.68641598,60.54710604,67.75666077,93,Clear,No
24-03-2022,Yeshwanthpur,Tumkur Road,17783,53.32269589,1.101133513,61.85387837,91.53671105,3,85.566,73.60588929,92.34053093,94.73338122,99,Clear,No
25-03-2022,Indiranagar,100 Feet Road,24436,42.30900681,1.003696926,77.70344247,100,2,98.872,44.18367008,86.10756157,56.06523523,89,Windy,No
25-03-2022,Indiranagar,CMH Road,22399,44.82072032,1.013896858,74.03800387,100,1,94.798,79.50324436,75.82587285,81.2279318,99,Clear,No
25-03-2022,Whitefield,Marathahalli Bridge,13908,42.91082043,1.279594043,45.48480088,69.85144633,0,77.816,19.78401628,83.33661741,99.25048739,178,Overcast,Yes
25-03-2022,Koramangala,Sony World Junction,41649,24.52225054,1.5,100,100,3,133.298,53.26299685,78.40264956,89.12208176,94,Overcast,No
25-03-2022,Koramangala,Sarjapur Road,48929,23.28585608,1.5,100,100,2,147.858,27.74543322,96.75917302,83.49713067,105,Overcast,No
25-03-2022,M.G. Road,Trinity Circle,37936,29.54447397,1.5,100,100,4,125.872,69.92911542,69.23271141,92.43681639,87,Overcast,No
25-03-2022,M.G. Road,Anil Kumble Circle,53149,36.5984605,1.5,100,100,0,156.298,27.25219087,65.72790016,77.89743707,90,Clear,No
25-03-2022,Jayanagar,Jayanagar 4th Block,18101,47.09979281,1.073385702,63.91804865,93.1388126,0,86.202,70.31428244,66.02929629,63.94187918,84,Clear,No
25-03-2022,Jayanagar,South End Circle,29824,35.76518062,1.5,100,100,4,109.648,38.13441309,85.86389135,67.53592547,93,Overcast,Yes
26-03-2022,Indiranagar,100 Feet Road,36650,20.83176472,1.5,100,100,2,123.3,33.25214217,60.3682267,60.01104679,86,Clear,No
26-03-2022,Whitefield,Marathahalli Bridge,7366,41.40031579,1.041123425,16.10307914,37.7625947,0,64.732,35.28699558,94.48070865,71.21690699,224,Clear,No
26-03-2022,Whitefield,ITPL Main Road,7813,66.71192861,1.3161661,34.36875008,37.94866878,0,65.626,45.04876395,99.26442623,91.55422037,223,Fog,No
26-03-2022,Koramangala,Sony World Junction,61234,31.61031949,1.5,100,100,1,172.468,34.36668833,86.29572158,50.7823659,80,Clear,No
26-03-2022,Electronic City,Hosur Road,15708,54.70547451,1.163603095,52.83948405,74.88874846,0,81.416,20.69640665,85.07414485,53.68091308,90,Clear,No
26-03-2022,M.G. Road,Trinity Circle,43672,24.57302591,1.5,100,100,5,137.344,77.61651436,80.57305916,73.68455661,127,Fog,No
26-03-2022,M.G. Road,Anil Kumble Circle,27123,33.01330866,1.5,83.331814,100,1,104.246,32.81853306,82.51926018,59.35893045,91,Clear,No
26-03-2022,Jayanagar,Jayanagar 4th Block,9586,45.5296109,1.156510742,30.35602442,52.61901717,1,69.172,49.38914038,98.98436843,84.44332422,221,Fog,No
26-03-2022,Jayanagar,South End Circle,28636,20,1.5,90.44037955,100,0,107.272,68.06126478,84.10919202,59.34547674,101,Clear,No
26-03-2022,Hebbal,Hebbal Flyover,40239,33.27448742,1.5,100,100,3,130.478,17.9773387,86.27572939,63.99937747,98,Fog,No
26-03-2022,Hebbal,Ballari Road,10655,63.05668878,1.139770045,39.62044625,53.64857749,0,71.31,45.79271806,85.45392501,83.00013023,191,Clear,No
27-03-2022,Indiranagar,100 Feet Road,39068,38.02895263,1.5,100,100,0,128.136,59.8823279,62.78327134,74.81821862,99,Overcast,No
27-03-2022,Indiranagar,CMH Road,34896,42.66177598,1.5,100,100,1,119.792,32.06311031,95.00748854,67.35834198,102,Clear,No
27-03-2022,Whitefield,Marathahalli Bridge,22005,43.78924568,1.195732333,79.61686658,100,0,94.01,20.75420643,90.57600446,86.19976921,102,Overcast,No
27-03-2022,Koramangala,Sarjapur Road,44144,44.57517778,1.5,100,100,1,138.288,44.19628478,88.05991602,99.31992882,98,Clear,No
27-03-2022,Electronic City,Silk Board Junction,5055,51.55883991,1.357885642,25.42212659,30.03393338,1,60.11,45.68437913,67.01819881,90.31048276,220,Clear,No
27-03-2022,M.G. Road,Trinity Circle,12548,60.33068826,1.398219706,33.77175098,66.29627682,0,75.096,67.90051369,92.68509129,95.79960007,183,Clear,No
27-03-2022,M.G. Road,Anil Kumble Circle,48562,41.79373171,1.5,100,100,3,147.124,22.02841898,74.32587466,59.64672181,90,Clear,No
27-03-2022,Jayanagar,Jayanagar 4th Block,41662,45.20979605,1.5,100,100,1,133.324,70.18960303,91.11248574,62.26149791,108,Clear,Yes
27-03-2022,Yeshwanthpur,Yeshwanthpur Circle,18575,49.80351162,1.259916291,53.59886865,89.68825856,0,87.15,55.74956069,65.83476508,59.26116654,90,Clear,No
28-03-2022,Indiranagar,100 Feet Road,34038,38.83823564,1.5,100,100,0,118.076,20.38374265,60.88533102,81.41681826,114,Clear,No
28-03-2022,Indiranagar,CMH Road,22423,34.42063338,1.384631588,76.31279835,100,2,94.846,22.80213556,65.72658831,97.25395989,88,Clear,No
28-03-2022,Whitefield,Marathahalli Bridge,21453,31.91315869,1.037725061,70.07256101,100,5,92.906,69.9609111,63.02578723,73.14153286,113,Fog,No
28-03-2022,M.G. Road,Trinity Circle,45322,42.12186658,1.5,100,100,4,140.644,10.59883391,93.34430235,54.37163487,104,Clear,No
28-03-2022,M.G. Road,Anil Kumble Circle,36929,33.89160463,1.5,100,100,0,123.858,12.83504805,84.50674119,90.30559088,98,Fog,No
28-03-2022,Jayanagar,Jayanagar 4th Block,31168,42.61348563,1.5,100,100,2,112.336,57.03692983,63.9784639,69.02879707,108,Clear,No
28-03-2022,Jayanagar,South End Circle,41320,26.12584582,1.5,100,100,1,132.64,39.71037222,65.82271035,91.55694822,95,Overcast,No
28-03-2022,Yeshwanthpur,Tumkur Road,20758,47.97400691,1.148629243,63.09393797,99.93323114,1,91.516,77.83090745,90.93672844,62.1676247,95,Overcast,No
29-03-2022,Indiranagar,100 Feet Road,46778,45.10441883,1.5,100,100,2,143.556,15.6361591,82.47191411,50.68021977,97,Clear,Yes
29-03-2022,Indiranagar,CMH Road,25636,31.2028418,1.5,90.37865456,100,0,101.272,60.09716438,75.62810203,88.30399996,98,Clear,No
29-03-2022,Whitefield,ITPL Main Road,23896,39.88740542,1.354113132,76.88513866,100,3,97.792,26.18059573,75.76681818,58.5053441,100,Windy,No
29-03-2022,Electronic City,Silk Board Junction,14687,28.21277238,1.14432273,55.48385087,72.95639055,0,79.374,78.77131499,62.39917089,74.39788199,212,Rain,No
29-03-2022,M.G. Road,Anil Kumble Circle,23549,48.80239596,1.113955456,76.82930367,100,3,97.098,31.54246616,65.05704909,88.04037707,112,Clear,No
29-03-2022,Jayanagar,Jayanagar 4th Block,26843,27.8157676,1.5,96.03008938,100,2,103.686,63.99195433,76.46046412,59.19228634,120,Overcast,No
29-03-2022,Jayanagar,South End Circle,31422,35.69536323,1.5,99.13349356,100,0,112.844,42.37737898,76.75763368,88.96681327,96,Clear,No
29-03-2022,Hebbal,Hebbal Flyover,27671,63.33892232,1.5,98.93726589,100,3,105.342,27.74848432,63.56064499,63.58692582,108,Fog,No
29-03-2022,Yeshwanthpur,Tumkur Road,32740,45.61509157,1.5,100,100,1,115.48,64.43497988,79.70995585,94.46070067,95,Overcast,No
30-03-2022,Indiranagar,100 Feet Road,25784,22.22050115,1.5,78.3434799,100,2,101.568,52.18430449,67.38140203,63.6601753,97,Rain,No
30-03-2022,Indiranagar,CMH Road,39834,40.24867578,1.5,100,100,3,129.668,47.96870901,74.84446655,84.8749518,99,Rain,No
30-03-2022,Whitefield,Marathahalli Bridge,33720,40.08535318,1.5,100,100,1,117.44,20.21224725,82.12151376,82.43609401,97,Overcast,No
30-03-2022,Koramangala,Sony World Junction,15569,38.23945633,1.162050429,59.347077,78.09207541,0,81.138,60.16995267,64.40931635,89.46898167,89,Fog,No
30-03-2022,Koramangala,Sarjapur Road,62089,29.74255017,1.5,100,100,1,174.178,36.80769077,68.14594564,82.19989768,101,Overcast,No
30-03-2022,M.G. Road,Trinity Circle,12409,43.79502586,1.220196988,37.5092062,62.38102402,0,74.818,75.2840976,95.78084974,59.49982546,193,Clear,No
30-03-2022,M.G. Road,Anil Kumble Circle,53006,46.11192411,1.5,100,100,2,156.012,21.23904675,87.06946795,77.07172383,114,Clear,No
30-03-2022,Jayanagar,Jayanagar 4th Block,32148,33.1927771,1.5,100,100,1,114.296,79.39813041,69.76547283,59.92762018,101,Clear,No
30-03-2022,Jayanagar,South End Circle,29931,36.79695381,1.5,90.11777486,100,4,109.862,14.56786324,94.37690363,93.42326706,99,Overcast,No
30-03-2022,Hebbal,Hebbal Flyover,11146,44.35128559,1.358333871,46.27785727,59.52563238,0,72.292,41.12239195,90.99399386,86.99108172,201,Overcast,No
30-03-2022,Hebbal,Ballari Road,26775,41.4573785,1.5,95.9887769,100,1,103.55,61.13920566,98.61832714,90.46406322,120,Clear,No
30-03-2022,Yeshwanthpur,Yeshwanthpur Circle,27609,20,1.5,92.05480955,100,2,105.218,35.39156536,60.6771741,76.10476185,95,Clear,No
30-03-2022,Yeshwanthpur,Tumkur Road,17903,45.77937297,1.252074228,65.75176562,89.03508288,0,85.806,66.72813586,77.10804683,85.07996749,98,Fog,No
31-03-2022,Indiranagar,100 Feet Road,21501,38.47098015,1.231762252,77.63341605,100,3,93.002,68.48774955,89.19496051,87.46376684,90,Overcast,No
31-03-2022,Indiranagar,CMH Road,34528,42.79300473,1.5,100,100,2,119.056,57.30536745,76.58760617,56.20484381,98,Clear,No
31-03-2022,Koramangala,Sony World Junction,15198,49.6032839,1.01367818,57.03665798,72.99266155,0,80.396,42.6644059,76.79355129,94.48568601,98,Overcast,No
31-03-2022,Koramangala,Sarjapur Road,41323,36.34801423,1.5,100,100,1,132.646,15.38374471,68.20375015,85.77420899,110,Clear,Yes
31-03-2022,Electronic City,Hosur Road,15336,48.05753309,1.242001225,48.9625571,72.86324073,1,80.672,61.52378101,80.51915368,86.93310268,101,Clear,No
31-03-2022,M.G. Road,Trinity Circle,39022,24.17159471,1.5,100,100,0,128.044,76.04524749,90.93412454,91.94405403,96,Clear,No
31-03-2022,M.G. Road,Anil Kumble Circle,25840,28.88394854,1.5,85.17520378,100,1,101.68,64.87386664,73.29790873,79.56712949,106,Overcast,No
31-03-2022,Jayanagar,Jayanagar 4th Block,28347,38.19672613,1.5,86.56563856,100,2,106.694,38.79258878,84.11378987,99.99025721,100,Clear,Yes
31-03-2022,Jayanagar,South End Circle,28950,25.18754051,1.5,100,100,2,107.9,63.25611702,78.10901707,89.66724139,108,Overcast,No
31-03-2022,Hebbal,Ballari Road,21445,57.37738106,1.071119335,62.50812416,100,0,92.89,44.97691706,89.8698709,78.13333903,83,Clear,No
01-04-2022,Indiranagar,100 Feet Road,13099,44.05825215,1.339500987,43.89372448,67.56187708,0,76.198,58.18776934,70.89538317,91.60310484,176,Clear,No
01-04-2022,Indiranagar,CMH Road,29150,32.86567303,1.5,100,100,0,108.3,74.31969991,84.3632662,90.36571504,97,Overcast,No
01-04-2022,Whitefield,ITPL Main Road,18715,53.86508802,1.233040375,55.24953406,93.02905429,0,87.43,44.69629408,94.81316138,88.79307193,99,Clear,No
01-04-2022,Koramangala,Sony World Junction,44415,31.94690846,1.5,100,100,0,138.83,53.24183504,65.62831323,97.25807286,119,Rain,Yes
01-04-2022,Electronic City,Silk Board Junction,11638,37.85335883,1.267970537,38.19113149,57.02722175,0,73.276,27.1457332,64.00573151,90.37493658,182,Clear,No
01-04-2022,M.G. Road,Trinity Circle,43657,20,1.5,100,100,2,137.314,42.61102102,62.30733138,59.3202707,102,Overcast,Yes
01-04-2022,M.G. Road,Anil Kumble Circle,40270,29.36702332,1.5,100,100,0,130.54,25.16789708,93.08746857,83.52900254,115,Clear,No
01-04-2022,Jayanagar,Jayanagar 4th Block,23322,49.3488634,1.109331833,80.54694693,100,2,96.644,78.94061582,96.44543081,51.44963725,108,Clear,No
01-04-2022,Jayanagar,South End Circle,33435,51.58869694,1.5,100,100,3,116.87,59.33490054,94.03223832,97.71893001,91,Rain,No
01-04-2022,Hebbal,Ballari Road,22548,20,1.179746349,75.0239104,100,1,95.096,23.71851057,83.27774566,89.30577239,89,Fog,No
02-04-2022,Indiranagar,100 Feet Road,22349,45.46461273,1.047070605,68.01382429,100,0,94.698,10.73969859,86.9406611,71.18450893,100,Clear,No
02-04-2022,Indiranagar,CMH Road,22393,36.79086842,1.151482543,81.00552903,100,1,94.786,54.58292805,80.87309897,71.70381971,90,Clear,No
02-04-2022,Whitefield,ITPL Main Road,8077,53.89263425,1.343120375,18.08635574,40.65015617,0,66.154,70.24914228,63.90439993,62.02227818,196,Overcast,No
02-04-2022,Koramangala,Sarjapur Road,14593,35.53017234,1.331967212,56.49645724,69.83334406,1,79.186,42.46122152,64.14174288,72.8906825,195,Clear,Yes
02-04-2022,M.G. Road,Trinity Circle,50527,30.92410655,1.5,100,100,2,151.054,46.19103067,67.86745737,87.89231465,104,Fog,No
03-04-2022,Indiranagar,100 Feet Road,21300,50.91214785,1.031966044,61.01108369,100,0,92.6,62.66176795,75.00705593,74.30017241,97,Clear,No
03-04-2022,Koramangala,Sony World Junction,47597,45.68687354,1.5,100,100,5,145.194,64.99212547,96.01504089,60.92742308,104,Windy,No
03-04-2022,Koramangala,Sarjapur Road,28791,37.19204188,1.5,98.0420384,100,1,107.582,79.53729151,87.94907695,58.11404122,111,Clear,No
03-04-2022,M.G. Road,Trinity Circle,12758,48.47518036,1.221356976,45.4124298,60.47628211,1,75.516,14.03498869,97.49048179,79.31339216,208,Overcast,Yes
03-04-2022,M.G. Road,Anil Kumble Circle,39643,30.58874801,1.5,100,100,0,129.286,60.38812182,93.35237235,69.75202678,102,Rain,Yes
03-04-2022,Jayanagar,Jayanagar 4th Block,26387,42.19776519,1.5,93.26047073,100,2,102.774,72.09993991,61.96977606,56.81926965,83,Clear,No
03-04-2022,Jayanagar,South End Circle,7762,41.11321607,1.249760195,29.46050913,38.6852757,0,65.524,55.92901631,93.68155134,86.01621387,215,Overcast,No
03-04-2022,Hebbal,Hebbal Flyover,40678,39.81967827,1.5,100,100,2,131.356,67.81815687,71.65211235,90.42930847,117,Clear,No
04-04-2022,Indiranagar,100 Feet Road,51373,26.0063272,1.5,100,100,2,152.746,71.80667191,72.29490877,84.5996261,108,Clear,No
04-04-2022,Indiranagar,CMH Road,21921,51.81783182,1.283756298,81.77088393,100,1,93.842,70.51338325,71.41791149,80.75255828,107,Clear,No
04-04-2022,Whitefield,Marathahalli Bridge,24153,32.71651235,1.238860282,79.66090815,100,2,98.306,35.12390937,82.64819294,61.89620811,90,Overcast,Yes
04-04-2022,Koramangala,Sony World Junction,29064,46.32702173,1.5,92.75604058,100,5,108.128,64.32342712,84.54825927,53.47538983,100,Fog,No
04-04-2022,Electronic City,Hosur Road,19524,32.14777213,1.289059881,69.52608659,100,1,89.048,34.028701,87.48490081,74.92931437,90,Clear,No
04-04-2022,M.G. Road,Trinity Circle,13052,46.27173919,1.145747318,52.27867298,66.88803086,2,76.104,43.50915406,67.44528617,64.60070502,212,Fog,No
04-04-2022,M.G. Road,Anil Kumble Circle,12359,22.74266663,1.243648249,31.32645709,66.6922289,0,74.718,69.36662647,81.39866823,56.52197273,213,Clear,No
04-04-2022,Jayanagar,Jayanagar 4th Block,28358,32.3378705,1.5,90.21354486,100,2,106.716,30.99940294,61.94133803,87.21404696,108,Rain,No
04-04-2022,Jayanagar,South End Circle,28210,34.10664135,1.5,86.07197147,100,6,106.42,25.3590947,91.92186331,60.68564874,93,Clear,No
04-04-2022,Hebbal,Hebbal Flyover,30581,45.27070301,1.5,100,100,1,111.162,42.43302311,86.40690567,89.73133955,97,Clear,No
04-04-2022,Hebbal,Ballari Road,18197,42.60246675,1.012736698,63.79254676,92.08748978,1,86.394,18.00062768,71.64315526,56.4763305,112,Clear,No
